#, cir, kpa
0, 4.8, 11
1, 4.4, 22.8
2, 4.46, 30.3
3, 4.73, 40.7
4, 4.82, 49.6
5, 5.08, 60.0
6, 5.24, 63.4
7, 5.32, 66.9
8, 5.67, 71.0
9, 5.75, 75.1
10, 6.07, 80.0
11, 6.33, 82.7
12, 6.64, 86.2
13, 6.78, 89.6
14, 6.83, 101.4
15, 7.03, 110.3
16, 7.35, 122.0
17, 7.41, 129.6
18, 7.63, 137.2
