0.1,0.14425414274141515
1.1,0.141101360559488
2.2,0.13771355975487218
3.1,0.13336261541765157
4.1,0.12845240522527243
5.1,0.12567085773773845
6.2,0.12573788629646768
7.2,0.12108670203038029
8.2,0.11715013092802648
9.2,0.11714542305399482
10.2,0.11273675461903991
11.2,0.10311526186919481
12.2,0.09611387683895735
13.3,0.0806225439045654
14.2,0.05104347895977244
15.3,0.017571844965780892
16.3,0.040621512864019785
17.3,0.07251066286138347
18.3,0.08236180725611306
19.3,0.10601042368002682
20.3,0.11295851473496483
21.3,0.13400769486704295
22.3,0.13693064186267642
23.3,0.13956280077130528
24.4,0.15092480910109038
25.4,0.15534738092768835
24.4,0.1521408883061232
23.3,0.14935350662752447
22.3,0.14831137676194417
21.3,0.14414861528473133
20.3,0.13638190389613927
19.3,0.12675391240194597
18.3,0.11319376927180295
17.3,0.11485732260694935
16.3,0.0856548176893718
15.3,0.03696615965640479
14.2,0.01868529678376184
13.3,0.032666519878915
12.2,0.07450868554666
11.2,0.09121386400100322
10.2,0.09327980746361782
9.2,0.10264811802748922
8.2,0.11379005180460801
7.2,0.11297507063824491
6.2,0.12076425467104261
5.1,0.12707251188417426
4.1,0.12847203251953737
3.1,0.12615169794845063
2.2,0.12927248319870566
1.1,0.13829520860553443
