0.1,0.1512098295627949
3.1,0.14729744738082456
5.1,0.13589742432242743
7.2,0.13644403032266933
9.2,0.1348844829110127
11.2,0.12270186193424217
13.3,0.11876479392278469
15.3,0.11346457066325302
17.3,0.10590635486208866
19.3,0.09228484541933014
21.3,0.0765933934066375
23.3,0.059347012495503275
25.4,0.03797195561848428
27.4,0.020773885387659594
29.4,0.008192755820075425
31.5,0.008267522724046423
33.5,0.01754910206562861
35.5,0.02268292520116892
37.1,0.027599302386781197
35.5,0.025503426980674395
33.5,0.021145419157237586
31.5,0.014287476532210104
29.4,0.010934962639961127
27.4,0.005291703114099824
25.4,0.019764923159143355
23.3,0.03359479555931973
21.3,0.052500237909431015
19.3,0.07753131870685728
17.3,0.09407867149237388
15.3,0.10826402048442527
13.3,0.11763106825671109
11.2,0.12488621888173036
9.2,0.12822926102152546
7.2,0.1343412924854959
5.1,0.1385172012362353
3.1,0.14037504441958795
