0.1,0.1391272130723677
1.1,0.147978432664304
2.2,0.14619421800443352
3.1,0.1374437043892636
4.1,0.1367365225911602
5.1,0.13692834908833185
6.2,0.12763657288487879
7.2,0.12278658045889493
8.2,0.13116077102161808
9.2,0.12177085617580033
10.2,0.11717935788331717
11.2,0.10730790325355749
12.2,0.10009018861075751
13.3,0.09060483109509926
14.2,0.07500501819840016
15.3,0.05297860015849074
16.3,0.027741589446216196
17.3,0.05185240946290052
18.3,0.06585365172831134
19.3,0.08796510324927129
20.3,0.09735405964603078
21.3,0.10589940657383773
22.3,0.11258000553017551
23.3,0.12178725424925879
24.4,0.12168919179809042
25.4,0.12929554042261066
24.4,0.12817308500792843
23.3,0.12750242742897577
22.3,0.11928773330710812
21.3,0.114349646447004
20.3,0.1180271823341525
19.3,0.10544280100281148
18.3,0.09550617337132135
17.3,0.07693022036415029
16.3,0.05529151260785464
15.3,0.01591511478135849
14.2,0.03934712673535309
13.3,0.06982048069495551
12.2,0.09248053190329647
11.2,0.09651347948075578
10.2,0.10874905303776802
9.2,0.11296982812103479
8.2,0.11479088165479084
7.2,0.11919200309562089
6.2,0.12433480424651634
5.1,0.13060152829718039
4.1,0.12041675347134279
3.1,0.12787995752590625
2.2,0.13257767957723698
1.1,0.13476070641237545
