0.1,0.13937277854019872
1.1,0.1393587014119731
2.2,0.13606168354920864
3.1,0.13831346859034047
5.1,0.1335391141458494
6.2,0.1319101100953434
7.2,0.1325972268382962
8.2,0.12914451276813904
9.2,0.1276460937680642
10.2,0.12513239949471042
11.2,0.12410056558101959
12.2,0.12300152497153725
13.3,0.11799252700224125
14.2,0.11662378629329163
15.3,0.11257395415279468
17.3,0.1088111538550052
18.3,0.10492230565568228
19.3,0.10138226209393723
20.3,0.09617378425611213
21.3,0.09338814990351427
22.3,0.08764113795894875
23.3,0.08378301426774802
22.3,0.05816382460588943
21.3,0.0651597769996452
20.3,0.0653575014671216
19.3,0.07189525583419179
18.3,0.07865598943900079
17.3,0.08509986275031578
16.3,0.09384701376783511
15.3,0.10033488927717978
14.2,0.10512732810007208
13.3,0.1083796298839602
12.2,0.11319699704149658
9.2,0.1226177387577898
8.2,0.1241695729182085
7.2,0.1287797629415144
6.2,0.12996766635240686
5.1,0.13502424175696448
4.1,0.1358106680891652
3.1,0.13579731049901989
2.2,0.14059476594713693
1.1,0.14352822884390862
