0.1,0.14590216526072833
3.1,0.13579786169685323
6.2,0.1301303053980678
9.2,0.11963560555523689
10.2,0.10587956518990971
11.2,0.09601462280575243
12.2,0.09406599080200528
13.3,0.08193302561735996
14.2,0.06599899636124866
15.3,0.047716122932269026
16.3,0.01956449552236914
17.3,0.0612911788652038
18.3,0.0727970852572421
19.3,0.10712343665008454
20.3,0.11423743629002736
21.3,0.12620547381458266
22.3,0.13099952329605175
23.3,0.15270736634828908
24.4,0.15787003000066543
23.3,0.15910995361508884
22.3,0.1506499115436583
21.3,0.1527994638321398
20.3,0.14195143583797976
19.3,0.13965640936783077
18.3,0.11922981797682745
17.3,0.11604166770626202
15.3,0.06491756395996712
14.2,0.030351254180889856
13.3,0.02809716953422192
11.2,0.07834016226976973
10.2,0.09619524099229414
9.2,0.10555957563610338
6.2,0.12164864783884408
3.1,0.13566372549261088
