0, 0.1, 115196.85, -3.057767674999994
102, 1.1, 109529.75, -8.024980825
204, 2.2, 104709.55, -12.249886125000003
306, 3.1, 99541.25, -16.779901074999998
408, 4.1, 94007.7, -21.630057649999998
510, 5.1, 87903.65, -26.980257475000002
612, 6.2, 81326.75, -32.74491032499999
714, 7.2, 73722.15, -39.41034222500001
816, 8.2, 65653.65, -46.482382475
918, 9.2, 55296.25, -55.560643575
1020, 10.2, 43234.65, -66.132635975
1122, 11.2, 28398.95, -79.13612702500001
1224, 12.2, 10406.55, -94.906465625
1326, 13.3, -11488.4, -114.0973893
1428, 14.2, -39714.4, -138.8374783
1530, 15.3, -79560.8, -173.7628479
1632, 16.3, -119406.45, -208.687560125
1734, 17.3, -165987.3, -249.51567515
1632, 16.3, -136479.35, -223.65195697500002
1530, 15.3, -92993.7, -185.53678474999998
1428, 14.2, -48453.25, -146.497080325
1326, 13.3, -29165.9, -129.59171805
1224, 12.2, 14365.95, -91.436051525
1122, 11.2, 38515.1, -70.26932155
1020, 10.2, 57417.8, -53.701105
918, 9.2, 70515.55, -42.220927124999996
816, 8.2, 81393.75, -32.686184825
714, 7.2, 90378.05, -24.81144587499999
612, 6.2, 97572.9, -18.50515985
510, 5.1, 102787.75, -13.934343825
408, 4.1, 97779.95, -18.323680525
306, 3.1, 98106.95, -18.037065025000004
204, 2.2, 102945.5, -13.796075950000002
102, 1.1, 107882.5, -9.468795450000002
