0, 0.1, 109148.55, -8.359102624999991
306, 3.1, 95519.6, -20.3048773
612, 6.2, 77827.35, -35.812134424999996
918, 9.2, 56594.7, -54.42255215
1224, 12.2, 29999.8, -77.73298199999999
1530, 15.3, -9226.1, -112.11448335
1632, 16.3, -23720.15, -124.81851817500001
1734, 17.3, -41577.0, -140.4700472
1836, 18.3, -61458.55, -157.896225775
1938, 19.3, -82600.25, -176.426925825
2040, 20.3, -107288.05, -198.065782525
2142, 21.3, -135091.75, -222.435725575
2244, 22.3, -164053.6, -247.82078710000002
2346, 23.3, -195044.35, -274.984179475
2448, 24.4, -231175.35, -306.653000975
2550, 25.4, -266645.05, -337.742193025
2652, 26.4, -304632.9, -371.03854355
2754, 27.4, -346312.65, -407.570844425
2856, 28.4, -387943.7, -444.06045975
2958, 29.4, -425939.7, -477.36395375
3060, 30.5, -468323.55, -514.513398275
2958, 29.4, -430046.2, -480.963301
2856, 28.4, -391115.55, -446.84058627499996
2754, 27.4, -350011.25, -410.812667325
2652, 26.4, -308377.35, -374.32055397499994
2550, 25.4, -273439.25, -343.697309325
2448, 24.4, -239839.5, -314.24712845
2346, 23.3, -209271.0, -287.4538382
2244, 22.3, -180550.4, -262.28023229999997
2142, 21.3, -151996.35, -237.252607475
2040, 20.3, -125135.95, -213.70946687499998
1938, 19.3, -98821.15, -190.644544675
1836, 18.3, -74556.85, -169.37688572500002
1734, 17.3, -52750.85, -150.263926725
1632, 16.3, -33589.3, -133.46882815
1530, 15.3, -17053.8, -118.9754624
1224, 12.2, 23410.05, -83.508897875
918, 9.2, 51727.55, -58.688609125
612, 6.2, 74523.4, -38.7080466
306, 3.1, 94723.25, -21.002878074999998
