0, 0.1, 95598.7, -20.235546150000005
102, 1.1, 94377.9, -21.305577350000007
204, 2.2, 83583.85, -30.76656217499999
306, 3.1, 83391.9, -30.934806350000002
408, 4.1, 80419.9, -33.53976435
510, 5.1, 76337.1, -37.11833854999999
612, 6.2, 69895.8, -42.764137999999996
714, 7.2, 64468.0, -47.5216047
816, 8.2, 58077.1, -53.12322855
918, 9.2, 50805.35, -59.496917425
1020, 10.2, 42950.7, -66.38151815
1122, 11.2, 23684.65, -83.268210975
1224, 12.2, 17121.25, -89.021031075
1326, 13.3, 5575.55, -99.140837125
1428, 14.2, -9460.1, -112.31958435
1530, 15.3, -26987.35, -127.682218975
1632, 16.3, -46235.0, -144.5527842
1734, 17.3, -67217.9, -162.94429605
1632, 16.3, -60606.25, -157.149184825
1530, 15.3, -44528.5, -143.05703695
1428, 14.2, -26761.0, -127.4838232
1326, 13.3, -9497.0, -112.3519272
1224, 12.2, 4058.55, -100.470487625
1122, 11.2, 16771.55, -89.327543125
1020, 10.2, 28393.95, -79.140509525
918, 9.2, 39289.8, -69.59029699999999
816, 8.2, 53156.0, -57.4365727
714, 7.2, 57964.15, -53.222229225
612, 6.2, 64308.3, -47.661581749999996
510, 5.1, 70254.1, -42.45008804999999
408, 4.1, 77890.55, -35.756739624999994
306, 3.1, 74675.0, -38.575169200000005
204, 2.2, 82169.8, -32.005977
102, 1.1, 90603.3, -24.614014249999997
