0, 0.1, 114744.65, -3.4541209750000093
306, 3.1, 108110.4, -9.26904110000001
612, 6.2, 92936.05, -22.569358874999992
918, 9.2, 76234.65, -37.208135975000005
1224, 12.2, 58486.8, -52.764126499999996
1530, 15.3, 40278.6, -68.72361380000001
1632, 16.3, 33807.7, -74.39535765
1734, 17.3, 27349.45, -80.056013775
1836, 18.3, 20411.9, -86.13677634999999
1938, 19.3, 13884.7, -91.85786715
2040, 20.3, 7159.7, -97.75232965
2142, 21.3, 332.5, -103.73637045
2244, 22.3, -6980.35, -110.146083475
2346, 23.3, -14050.05, -116.342675525
2448, 24.4, -21592.15, -122.953326175
2550, 25.4, -28784.1, -129.25707035
2652, 26.4, -38519.75, -137.790367575
2754, 27.4, -46325.95, -144.632501875
2856, 28.4, -54845.2, -152.0996245
2958, 29.4, -63546.95, -159.726708375
3060, 30.5, -72216.15, -167.32526217499998
2958, 29.4, -66757.3, -162.54058015
2856, 28.4, -60173.0, -156.76944120000002
2754, 27.4, -52569.05, -150.104579025
2652, 26.4, -44541.65, -143.068562925
2550, 25.4, -36033.25, -135.610950325
2448, 24.4, -27587.15, -128.207943675
2346, 23.3, -19760.55, -121.347928775
2244, 22.3, -11673.35, -114.259497975
2142, 21.3, -3854.5, -107.40627595
2040, 20.3, 3885.3, -100.62234125
1938, 19.3, 11420.35, -94.017869925
1836, 18.3, 18416.45, -87.885788275
1734, 17.3, 25660.0, -81.5368167
1632, 16.3, 31932.55, -76.038926625
1530, 15.3, 38141.9, -70.59643134999999
1224, 12.2, 55406.0, -55.4644477
918, 9.2, 72732.05, -40.278164874999995
612, 6.2, 90513.75, -24.692504825
306, 3.1, 105122.8, -11.887672499999994
