0, 0.1, 105090.45, -11.916027275000005
102, 1.1, 103548.25, -13.267765574999999
204, 2.2, 101117.8, -15.398055
306, 3.1, 98223.85, -17.934602174999995
408, 4.1, 94958.6, -20.796593799999997
510, 5.1, 90965.2, -24.296808900000002
612, 6.2, 83361.05, -30.961846374999993
714, 7.2, 74960.85, -38.32462167499999
816, 8.2, 65576.15, -46.550311225
918, 9.2, 53933.55, -56.755050125
1020, 10.2, 39550.2, -69.3620564
1122, 11.2, 22127.15, -84.63335972499999
1224, 12.2, 1403.4, -102.7977266
1326, 13.3, -26318.6, -127.09605959999999
1428, 14.2, -60202.75, -156.795517075
1530, 15.3, -102127.5, -193.54256045
1632, 16.3, -151565.4, -236.87487979999997
1734, 17.3, -210280.5, -288.33866495
1632, 16.3, -157727.9, -242.27631105
1530, 15.3, -114993.25, -204.819390325
1428, 14.2, -70189.6, -165.5489911
1326, 13.3, -33568.25, -133.450377825
1224, 12.2, -8363.25, -111.358195325
1122, 11.2, 12350.6, -93.2025058
1020, 10.2, 31333.8, -76.563731
918, 9.2, 45808.6, -63.8765688
816, 8.2, 58142.35, -53.066036925
714, 7.2, 68416.5, -44.06074445
612, 6.2, 77378.25, -36.205770575
510, 5.1, 85609.6, -28.990992299999988
408, 4.1, 92896.4, -22.60411210000001
306, 3.1, 99448.6, -16.861108799999997
204, 2.2, 105380.1, -11.662149049999996
102, 1.1, 110600.4, -7.08655610000001
