0, 0.1, 97879.85, -18.236118174999987
102, 1.1, 93959.35, -21.672436425
204, 2.2, 89925.05, -25.208500375
306, 3.1, 85779.6, -28.8419873
408, 4.1, 81761.95, -32.363457525
510, 5.1, 77143.95, -36.41113452500001
612, 6.2, 59349.1, -52.00832055
714, 7.2, 57175.25, -53.913700075
816, 8.2, 52443.85, -58.060772175000004
918, 9.2, 45324.45, -64.300926275
1020, 10.2, 37254.75, -71.37401832500001
1122, 11.2, 26106.45, -81.145503275
1224, 12.2, 15248.1, -90.66284705
1326, 13.3, 1885.2, -102.3754289
1428, 14.2, -13048.8, -115.4650799
1530, 15.3, -44008.85, -142.601563725
1632, 16.3, -60529.3, -157.08173815
1734, 17.3, -93648.3, -186.11054165000002
1632, 16.3, -75420.75, -170.134094075
1530, 15.3, -47136.7, -145.34312425
1428, 14.2, -28915.25, -129.372023325
1326, 13.3, -12631.6, -115.0994041
1224, 12.2, 851.9, -103.28111635
1122, 11.2, 13494.75, -92.199658325
1020, 10.2, 25455.6, -81.7159733
918, 9.2, 34896.75, -73.440805325
816, 8.2, 43627.0, -65.7887412
714, 7.2, 53104.45, -57.481756275
612, 6.2, 61937.2, -49.7398509
510, 5.1, 70959.95, -41.831410525
408, 4.1, 79517.15, -34.331024725000006
306, 3.1, 86134.65, -28.530785975
204, 2.2, 94457.45, -21.235851775
102, 1.1, 101984.7, -14.638217150000003
