0, 0.1, 102639.15, -14.064591725
102, 1.1, 102783.1, -13.938419549999992
204, 2.2, 97660.25, -18.428597574999998
306, 3.1, 93175.5, -22.359480950000005
408, 4.1, 86812.95, -27.936256025000006
510, 5.1, 80776.35, -33.22733592499999
612, 6.2, 68720.6, -43.79420079999999
714, 7.2, 66227.25, -45.979622075
816, 8.2, 58188.65, -53.025454974999995
918, 9.2, 47706.35, -62.213190925
1020, 10.2, 35967.2, -72.5025559
1122, 11.2, 21873.6, -84.8555963
1224, 12.2, 4677.1, -99.92832855
1326, 13.3, -21306.35, -122.702822475
1428, 14.2, -47205.05, -145.403033025
1530, 15.3, -82416.75, -176.266088075
1632, 16.3, -124343.5, -213.01488445
1734, 17.3, -173101.15, -255.75096467499998
1632, 16.3, -137732.5, -224.75034295
1530, 15.3, -95008.75, -187.302976075
1428, 14.2, -53288.35, -150.735045475
1326, 13.3, -20244.3, -121.77193565
1224, 12.2, 748.35, -103.37187792499999
1122, 11.2, 22576.65, -84.239372975
1020, 10.2, 41199.05, -67.916839375
918, 9.2, 56600.95, -54.417074025000005
816, 8.2, 68725.3, -43.79008125
714, 7.2, 78838.2, -34.926124400000006
612, 6.2, 87146.1, -27.644250049999997
510, 5.1, 94299.3, -21.37447025
408, 4.1, 100751.35, -15.71924842499999
306, 3.1, 105891.9, -11.213556350000005
204, 2.2, 110438.95, -7.228067025000001
102, 1.1, 114077.55, -4.038834124999994
