0, 0.1, 101474.15, -15.085714225000004
306, 3.1, 84988.95, -29.534992025000008
612, 6.2, 69557.5, -43.06065795
918, 9.2, 46274.85, -63.467900675
1224, 12.2, 17104.85, -89.03540567499999
1530, 15.3, -22623.65, -123.857435925
1632, 16.3, -38490.0, -137.7642917
1734, 17.3, -57538.6, -154.46038959999998
1836, 18.3, -78847.5, -173.13764045
1938, 19.3, -103134.6, -194.4252836
2040, 20.3, -131288.25, -219.101957825
2142, 21.3, -159885.05, -244.16705302499997
2244, 22.3, -191901.6, -272.2295591
2346, 23.3, -225069.2, -301.30096050000003
2448, 24.4, -260039.95, -331.95282287500004
2550, 25.4, -298981.6, -366.08517909999995
2652, 26.4, -338989.6, -401.1521911
2754, 27.4, -379788.15, -436.912120175
2856, 28.4, -423207.0, -474.9687422
2958, 29.4, -461559.8, -508.5849714
3060, 30.5, -503350.05, -545.214125525
2958, 29.4, -460231.05, -507.42032202499996
2856, 28.4, -417141.4, -469.6522438
2754, 27.4, -372909.7, -430.88315875
2652, 26.4, -333094.15, -395.984829175
2550, 25.4, -290498.5, -358.64974195
2448, 24.4, -254351.85, -326.967203225
2346, 23.3, -222119.3, -298.71537315
2244, 22.3, -190774.65, -271.241787425
2142, 21.3, -160414.25, -244.63089682499998
2040, 20.3, -129389.7, -217.43787874999998
1938, 19.3, -103313.05, -194.581695025
1836, 18.3, -76916.0, -171.4446807
1734, 17.3, -52087.75, -149.682719575
1632, 16.3, -31873.0, -131.9644912
1530, 15.3, -12980.15, -115.404908175
1224, 12.2, 31680.45, -76.259892275
918, 9.2, 62713.1, -49.05977455
612, 6.2, 84411.9, -30.04077635
306, 3.1, 99544.75, -16.776833325
