0, 0.1, 98049.2, -18.087682900000004
102, 1.1, 96437.3, -19.500513249999997
204, 2.2, 93027.75, -22.488983825000005
306, 3.1, 85948.65, -28.69381497500001
408, 4.1, 78750.45, -35.003037275
510, 5.1, 73885.3, -39.26734125
612, 6.2, 68009.5, -44.41747995
714, 7.2, 57817.0, -53.3512062
816, 8.2, 55235.65, -55.613759474999995
918, 9.2, 49869.15, -60.317496725
1020, 10.2, 42416.25, -66.849963575
1122, 11.2, 33355.75, -74.791491825
1224, 12.2, 17048.5, -89.08479645
1326, 13.3, 6460.2, -98.3654414
1428, 14.2, -7826.15, -110.887427175
1530, 15.3, -24503.05, -125.504730025
1632, 16.3, -62151.75, -158.503815575
1734, 17.3, -86968.25, -180.255477825
1632, 16.3, -63302.75, -159.512667075
1530, 15.3, -41935.9, -140.78462305
1428, 14.2, -25493.7, -126.37303475
1326, 13.3, -2073.3, -105.84505415
1224, 12.2, 10051.65, -95.217535475
1122, 11.2, 20424.7, -86.12555714999999
1020, 10.2, 31299.25, -76.594014075
918, 9.2, 41220.05, -67.898432875
816, 8.2, 50319.55, -59.922721124999995
714, 7.2, 58741.0, -52.5413202
612, 6.2, 64513.8, -47.481460999999996
510, 5.1, 70666.7, -42.08844415
408, 4.1, 77742.3, -35.88668075
306, 3.1, 84714.5, -29.775547450000005
204, 2.2, 92174.95, -23.236463025000006
102, 1.1, 100735.25, -15.733360074999993
