0, 0.1, 100900.95, -15.588124024999999
102, 1.1, 97911.35, -18.20850842499999
204, 2.2, 91810.1, -23.556254049999993
306, 3.1, 84798.5, -29.70192145
408, 4.1, 79588.3, -34.26866174999999
510, 5.1, 72742.35, -40.26913692499999
612, 6.2, 65586.5, -46.54123945
714, 7.2, 53259.15, -57.346161724999995
816, 8.2, 41835.5, -67.35899094999999
918, 9.2, 22945.65, -83.915944475
1020, 10.2, -266.35, -104.261262475
1122, 11.2, -29582.75, -129.957087075
1224, 12.2, -74921.65, -169.696632925
1326, 13.3, -104791.85, -195.877863225
1428, 14.2, -154056.5, -239.05832894999998
1530, 15.3, -204599.1, -283.35891785
1428, 14.2, -173738.8, -256.3098649
1326, 13.3, -141249.45, -227.83294962500003
1224, 12.2, -102679.05, -194.025994025
1122, 11.2, -64708.3, -160.74463165
1020, 10.2, -25321.8, -126.2223644
918, 9.2, 8838.95, -96.280467025
816, 8.2, 31595.25, -76.334570075
714, 7.2, 47475.7, -62.41535565
612, 6.2, 62994.6, -48.8130398
510, 5.1, 77330.25, -36.24784257499999
408, 4.1, 89409.8, -25.660117
306, 3.1, 99776.35, -16.573835924999997
204, 2.2, 109023.1, -8.469059549999997
102, 1.1, 116252.55, -2.132446625
