0, 0.1, 94327.2, -21.350015900000002
102, 1.1, 94727.05, -20.99954737499999
204, 2.2, 92343.5, -23.088728950000004
306, 3.1, 85241.8, -29.313368999999994
408, 4.1, 83344.3, -30.976527750000002
510, 5.1, 80939.05, -33.084729374999995
612, 6.2, 64586.05, -47.418133874999995
714, 7.2, 60879.85, -50.666618175
816, 8.2, 56024.15, -54.922639225
918, 9.2, 49815.55, -60.36447712499999
1020, 10.2, 40854.3, -68.21901274999999
1122, 11.2, 24738.8, -82.34424849999999
1224, 12.2, 3176.55, -101.243560625
1326, 13.3, -24226.0, -125.2618957
1428, 14.2, -57201.55, -154.164965275
1530, 15.3, -98658.2, -190.50171899999998
1632, 16.3, -147775.4, -233.55294479999998
1530, 15.3, -113137.55, -203.19286927500002
1428, 14.2, -75564.95, -170.260485375
1326, 13.3, -36208.6, -135.7646446
1224, 12.2, -2042.4, -105.8179703
1122, 11.2, 13178.15, -92.477158225
1020, 10.2, 30558.6, -77.2431938
918, 9.2, 45250.2, -64.3660064
816, 8.2, 57166.2, -53.9216324
714, 7.2, 67696.2, -44.6920874
612, 6.2, 76231.5, -37.210896950000006
510, 5.1, 84576.35, -29.896635925
408, 4.1, 92167.55, -23.242949124999996
306, 3.1, 98672.55, -17.541316624999993
204, 2.2, 104934.8, -12.052454499999996
102, 1.1, 110302.4, -7.347753100000006
