0, 0.1, 100045.4, -16.33801360000001
102, 1.1, 97147.25, -18.878242075000003
204, 2.2, 92817.9, -22.672917350000006
306, 3.1, 86961.45, -27.806095775000003
408, 4.1, 82366.65, -31.83343797500001
510, 5.1, 77466.8, -36.1281565
612, 6.2, 71019.8, -41.778952
714, 7.2, 67172.8, -45.1508475
816, 8.2, 60386.6, -51.0989518
918, 9.2, 53031.4, -57.5457846
1020, 10.2, 45117.25, -64.482537075
1122, 11.2, 35557.9, -72.86130735
1224, 12.2, 15504.25, -90.438331575
1326, 13.3, 4375.6, -100.1925933
1428, 14.2, -9628.25, -112.466967825
1530, 15.3, -38385.5, -137.67269745
1632, 16.3, -60732.6, -157.2599306
1734, 17.3, -85148.6, -178.6605546
1632, 16.3, -68287.65, -163.881931925
1530, 15.3, -61211.0, -157.6792482
1428, 14.2, -29586.45, -129.96033012499998
1326, 13.3, -11980.05, -114.528320525
1224, 12.2, 2282.5, -102.02719545
1122, 11.2, 15649.5, -90.31101995
1020, 10.2, 28514.0, -79.0352857
918, 9.2, 38676.8, -70.1275915
816, 8.2, 48574.7, -61.45208215
714, 7.2, 57717.4, -53.4385056
612, 6.2, 65728.2, -46.4170394
510, 5.1, 72972.1, -40.067761049999994
408, 4.1, 81659.5, -32.45325495
306, 3.1, 83867.85, -30.517636174999993
204, 2.2, 80963.8, -33.063036
102, 1.1, 86512.05, -28.199994875
