0, 0.1, 102587.25, -14.110082074999994
102, 1.1, 101472.6, -15.087072799999987
204, 2.2, 99356.15, -16.942141225
306, 3.1, 96784.75, -19.195973324999997
408, 4.1, 94078.85, -21.567694675
510, 5.1, 90260.6, -24.914390799999993
612, 6.2, 83202.85, -31.100508675
714, 7.2, 74410.05, -38.80739787499999
816, 8.2, 64599.5, -47.40634495
918, 9.2, 52622.1, -57.90453605
1020, 10.2, 37387.1, -71.25801355
1122, 11.2, 19137.7, -87.25361265
1224, 12.2, -2096.6, -105.8654766
1326, 13.3, -30231.8, -130.52597939999998
1428, 14.2, -63966.6, -160.09453159999998
1530, 15.3, -106525.7, -197.39758275
1632, 16.3, -159644.9, -243.95656155
1734, 17.3, -219950.15, -296.814113175
1632, 16.3, -183977.9, -265.28443605
1530, 15.3, -138262.25, -225.214668825
1428, 14.2, -92598.1, -185.19004135
1326, 13.3, -50168.15, -148.000190175
1224, 12.2, -17723.3, -119.56227915
1122, 11.2, 7360.25, -97.576547575
1020, 10.2, 27383.15, -80.026475725
918, 9.2, 43586.85, -65.82393267500001
816, 8.2, 56902.75, -54.152546324999996
714, 7.2, 67894.05, -44.518671874999995
612, 6.2, 76634.05, -36.85806187499999
510, 5.1, 85038.4, -29.491649100000004
408, 4.1, 92242.3, -23.17743075
306, 3.1, 98683.95, -17.531324525000002
204, 2.2, 104473.25, -12.457003075000003
102, 1.1, 109848.85, -7.745289674999995
