0, 0.1, 114856.65, -3.355952975000008
306, 3.1, 109700.0, -7.875756699999997
612, 6.2, 95261.05, -20.531496375000003
918, 9.2, 77587.05, -36.022757375
1224, 12.2, 59931.1, -51.49819755
1530, 15.3, 44008.9, -65.45400585
1632, 16.3, 35424.15, -72.97853922499999
1734, 17.3, 28847.85, -78.742666175
1836, 18.3, 19041.6, -87.3378443
1938, 19.3, 12894.35, -92.725908925
2040, 20.3, 8285.6, -96.7654783
2142, 21.3, 1887.05, -102.373807375
2244, 22.3, -4545.25, -108.011718325
2346, 23.3, -11493.75, -114.10207857500001
2448, 24.4, -22091.55, -123.391050275
2550, 25.4, -27269.6, -127.9296111
2652, 26.4, -35257.5, -134.93100545
2754, 27.4, -42964.5, -141.68619095
2856, 28.4, -51044.05, -148.767916525
2958, 29.4, -59840.5, -156.47800495
3060, 30.5, -70178.15, -165.53895517499998
2958, 29.4, -64777.4, -160.8051978
2856, 28.4, -57958.3, -154.82825665000001
2754, 27.4, -49697.3, -147.58749015
2652, 26.4, -41602.65, -140.492529425
2550, 25.4, -33286.1, -133.20307335
2448, 24.4, -25378.0, -126.27162369999999
2346, 23.3, -17204.45, -119.107507125
2244, 22.3, -9839.85, -112.652435225
2142, 21.3, -1876.25, -105.672339825
2040, 20.3, 5661.35, -99.065633425
1938, 19.3, 12832.6, -92.7800328
1836, 18.3, 19322.05, -87.09202987500001
1734, 17.3, 26633.5, -80.68354395
1632, 16.3, 33437.35, -74.719969425
1530, 15.3, 39762.8, -69.1757125
1224, 12.2, 57290.1, -53.81303405
918, 9.2, 74861.8, -38.411439
612, 6.2, 91638.65, -23.70652997500001
306, 3.1, 106067.15, -11.05994972500001
