0, 0.1, 104203.2, -12.693701900000008
102, 1.1, 96890.15, -19.103590225000005
204, 2.2, 87966.4, -26.92525710000001
306, 3.1, 78380.95, -35.326904025000005
408, 4.1, 68936.9, -43.60461385000001
510, 5.1, 60194.15, -51.267634224999995
612, 6.2, 50909.75, -59.405410825
714, 7.2, 34502.45, -73.786409275
816, 8.2, 12846.2, -92.76811239999999
918, 9.2, -12552.65, -115.030204425
1020, 10.2, -50560.15, -148.343778175
1122, 11.2, -105744.25, -196.712641825
1020, 10.2, -45592.75, -143.989852075
918, 9.2, -25836.45, -126.673455125
816, 8.2, 15741.7, -90.23020665
714, 7.2, 42818.8, -66.4971285
612, 6.2, 63848.65, -48.064464975
510, 5.1, 77942.9, -35.710854850000004
408, 4.1, 87318.5, -27.493141449999996
306, 3.1, 93279.45, -22.268368775
204, 2.2, 99343.4, -16.953316600000008
102, 1.1, 105447.65, -11.602941475000009
