0, 0.1, 91901.9, -23.47579135000001
306, 3.1, 79102.55, -34.69442162499999
612, 6.2, 58962.65, -52.347043975
918, 9.2, 34926.15, -73.415036225
1224, 12.2, 7107.15, -97.79838972499999
1530, 15.3, -29983.35, -130.308212975
1632, 16.3, -45335.4, -143.76428479999998
1734, 17.3, -62951.4, -159.2047088
1836, 18.3, -82239.65, -176.110859925
1938, 19.3, -104311.05, -195.456442025
2040, 20.3, -129773.95, -217.774673875
2142, 21.3, -156070.0, -240.8231617
2244, 22.3, -183719.1, -265.05759785
2346, 23.3, -214064.0, -291.6549027
2448, 24.4, -248799.1, -322.10021785
2550, 25.4, -288192.45, -356.628489125
2652, 26.4, -332800.75, -395.727664075
2754, 27.4, -375157.0, -432.8529172
2856, 28.4, -413439.45, -466.407484625
2958, 29.4, -462137.9, -509.09167605
3060, 30.5, -512807.05, -553.503186025
2958, 29.4, -471393.8, -517.2044724
2856, 28.4, -428189.45, -479.335859625
2754, 27.4, -385840.05, -442.21661052499996
2652, 26.4, -345894.75, -407.204555075
2550, 25.4, -307091.8, -373.19376939999995
2448, 24.4, -271278.2, -341.803149
2346, 23.3, -236415.65, -311.246123925
2244, 22.3, -202302.35, -281.345816475
2142, 21.3, -171306.05, -254.177559525
2040, 20.3, -140837.6, -227.4719631
1938, 19.3, -112474.95, -202.612100375
1836, 18.3, -87703.9, -180.90027505
1734, 17.3, -63517.65, -159.701026925
1632, 16.3, -41964.95, -140.810085375
1530, 15.3, -23396.35, -124.534707475
1224, 12.2, 21309.15, -85.350336725
918, 9.2, 53055.45, -57.524704775000004
612, 6.2, 74702.6, -38.5509778
306, 3.1, 91066.4, -24.208107100000007
