0, 0.1, 106297.75, -10.857828824999999
306, 3.1, 93733.5, -21.870393949999993
612, 6.2, 76836.0, -36.681052699999995
918, 9.2, 56355.85, -54.631904175
1224, 12.2, 29232.5, -78.40552045
1530, 15.3, -8217.95, -111.230839875
1632, 16.3, -23866.1, -124.94644335
1734, 17.3, -40983.35, -139.949712975
1836, 18.3, -59499.25, -156.178899325
1938, 19.3, -80689.25, -174.75193432499998
2040, 20.3, -104358.0, -195.49759369999998
2142, 21.3, -131758.4, -219.5140443
2244, 22.3, -158072.0, -242.5779147
2346, 23.3, -191710.9, -272.06241055
2448, 24.4, -225342.25, -301.540288825
2550, 25.4, -262443.2, -334.0592715
2652, 26.4, -301995.5, -368.72686245
2754, 27.4, -341165.1, -403.05901685
2856, 28.4, -383065.05, -439.784323025
2958, 29.4, -425799.3, -477.24089315
3060, 30.5, -466209.65, -512.660564925
2958, 29.4, -430353.7, -481.23282475
2856, 28.4, -391802.95, -447.443092375
2754, 27.4, -351213.5, -411.86643945
2652, 26.4, -310499.3, -376.18044315
2550, 25.4, -273645.55, -343.878131275
2448, 24.4, -240526.05, -314.848889525
2346, 23.3, -209629.65, -287.768194925
2244, 22.3, -179991.9, -261.79070705
2142, 21.3, -151982.0, -237.24002969999998
2040, 20.3, -124854.6, -213.4628636
1938, 19.3, -99418.6, -191.1682096
1836, 18.3, -75050.25, -169.809350825
1734, 17.3, -53039.75, -150.517147575
1632, 16.3, -34254.55, -134.051919775
1530, 15.3, -17495.1, -119.36226185
1224, 12.2, 22900.45, -83.955562275
918, 9.2, 50919.4, -59.3969526
612, 6.2, 74126.95, -39.055535025
306, 3.1, 94209.0, -21.453618199999994
