0, 0.1, 112348.9, -5.553995850000007
102, 1.1, 108109.7, -9.269654650000007
204, 2.2, 101128.6, -15.388588799999994
306, 3.1, 93213.25, -22.326393075
408, 4.1, 84412.65, -30.040118975
510, 5.1, 74256.35, -38.942115924999996
612, 6.2, 64783.35, -47.245200425
714, 7.2, 55517.3, -55.36689325
816, 8.2, 43182.1, -66.17869605
918, 9.2, 24416.1, -82.62709505000001
1020, 10.2, 693.4, -103.4200416
1122, 11.2, -27741.8, -128.3434944
1224, 12.2, -57854.8, -154.7375389
1326, 13.3, -103073.4, -194.3716418
1428, 14.2, -155004.0, -239.88881270000002
1530, 15.3, -205143.4, -283.8359968
1428, 14.2, -175664.0, -257.9973027
1326, 13.3, -142764.7, -229.16106625
1224, 12.2, -104324.9, -195.46858155
1122, 11.2, -65010.9, -161.00986054999998
1020, 10.2, -26535.6, -127.28626009999999
918, 9.2, 7758.45, -97.227525275
816, 8.2, 31077.7, -76.78820265
714, 7.2, 46161.05, -63.567646374999995
612, 6.2, 61816.95, -49.845250025
510, 5.1, 75802.45, -37.586959275
408, 4.1, 88924.9, -26.08513185000001
306, 3.1, 99382.95, -16.918651025000003
204, 2.2, 108670.65, -8.777981975000003
102, 1.1, 116009.2, -2.3457429000000047
