0, 0.1, 114341.95, -3.807087525
306, 3.1, 108626.95, -8.816285024999999
612, 6.2, 93655.6, -21.93867329999999
918, 9.2, 76126.25, -37.303148574999994
1224, 12.2, 58200.45, -53.015112275
1530, 15.3, 40012.15, -68.957157225
1632, 16.3, 33404.55, -74.748718625
1734, 17.3, 27439.9, -79.97673435
1836, 18.3, 20705.85, -85.879129175
1938, 19.3, 14290.6, -91.5020958
2040, 20.3, 7696.85, -97.281517675
2142, 21.3, 982.1, -103.16699605
2244, 22.3, -6317.45, -109.565051625
2346, 23.3, -13038.15, -115.455745175
2448, 24.4, -20026.05, -121.580639525
2550, 25.4, -27890.9, -128.47418055
2652, 26.4, -35576.8, -135.2108719
2754, 27.4, -47744.7, -145.87603625
2856, 28.4, -55150.1, -152.36686935
2958, 29.4, -62721.35, -159.003069975
3060, 30.5, -71676.2, -166.85199599999999
2958, 29.4, -65751.0, -161.65855820000002
2856, 28.4, -58893.5, -155.64795945
2754, 27.4, -51296.45, -148.989145125
2652, 26.4, -43207.9, -141.89953105
2550, 25.4, -35229.4, -134.9063758
2448, 24.4, -27238.3, -127.90217665
2346, 23.3, -19404.15, -121.035544175
2244, 22.3, -11600.35, -114.195513475
2142, 21.3, -2659.25, -106.358639325
2040, 20.3, 4827.75, -99.796283825
1938, 19.3, 11889.3, -93.60683525
1836, 18.3, 18029.55, -88.224906125
1734, 17.3, 24854.0, -82.2432757
1632, 16.3, 31540.45, -76.382602275
1530, 15.3, 37609.85, -71.062773175
1224, 12.2, 55586.75, -55.306020325
918, 9.2, 75281.1, -38.04392254999999
612, 6.2, 90142.1, -25.01825604999999
306, 3.1, 105072.1, -11.932111049999989
