12,0.1,0.139729366,0.149159329,0.143659727,0.151708617,0.139566129,0.14068037,0.1414344,0.150576615,0.146581759,0.148375253,0.141222658,0.142075683
12,1.1,0.144298416,0.140283207,0.137438903,0.145104163,0.141684589,0.135889959,0.141965294,0.145060158,0.144662328,0.142107396,0.140746498,0.135211177
12,2.2,0.143801455,0.13561594,0.13551097,0.141140369,0.139034195,0.132907959,0.137611651,0.141214329,0.14131675,0.137290995,0.137255731,0.140380023
11,3.1,0.141469915,0.133297055,0.127986146,0.138086881,0.133292672,0.132684185,0.136749537,0.135298891,0.13598765,0.124102588,0.134291097,
12,4.1,0.128152842,0.125382014,0.127779711,0.134018662,0.128927479,0.123258273,0.13172577,0.130478466,0.127049621,0.135902221,0.126148368,0.121093583
12,5.1,0.126329595,0.122781107,0.122707753,0.132119178,0.120985727,0.116479685,0.121785507,0.126073906,0.118661784,0.127860211,0.119033029,0.118131285
11,6.2,0.119185488,0.116009328,0.112969865,0.116623813,0.108744066,0.118576139,0.120309682,0.113938634,0.120072782,0.110574619,0.114475122,
12,7.2,0.112052019,0.105920408,0.102925292,0.093829308,0.105232309,0.102242029,0.113830652,0.113371044,0.108697139,0.097793294,0.105134854,0.10026862
12,8.2,0.097736757,0.088818576,0.085479562,0.091702153,0.087089286,0.084158594,0.104082651,0.099530035,0.097169355,0.071269562,0.09166477,0.087312256
12,9.2,0.057841547,0.053167154,0.046255136,0.063044169,0.043683799,0.040193987,0.088281543,0.081965254,0.079952247,0.034799866,0.059125925,0.055389577
12,10.2,0.012512739,0.036068824,0.031622119,0.021658551,0.032300541,0.032288034,0.041838753,0.056143653,0.042155658,0.017919833,0.022323253,0.012524194
12,11.2,0.076561936,0.101216599,0.08963963,0.067729524,0.085290217,0.082042227,0.015233062,0.034928042,0.044490199,0.049585786,0.058042785,0.058975526
12,12.2,0.131005645,0.128004042,0.12002742,0.108842223,0.112480029,0.118228321,0.055027094,0.067952785,0.079693736,0.074068675,0.09092348,0.082545605
12,13.3,0.148530694,0.144578122,0.141115359,0.126981053,0.128664534,0.131433964,0.099255341,0.101518239,0.106807387,0.11691631,0.093811884,0.086651231
10,14.2,0.159837345,0.142717147,0.144238181,0.148685058,0.110168138,0.120611898,0.135189425,0.125230584,0.127403499,0.137836349,,
7,15.3,0.159845848,0.125269035,0.130965087,0.145813463,0.146395385,0.140484535,0.144707139,,,,,
3,16.3,0.1399077,0.147298285,0.160845494,,,,,,,,,
7,15.3,0.157620141,0.133062636,0.145441837,0.147693839,0.150972229,0.154442624,0.158964911,,,,,
11,14.2,0.147234456,0.162259119,0.147792027,0.148630278,0.157467786,0.132975737,0.137406549,0.144779441,0.148560834,0.139582973,0.156066308,
12,13.3,0.148087833,0.139650962,0.160899871,0.145696369,0.1457998,0.147179395,0.122652596,0.129646123,0.136394873,0.13991968,0.140564216,0.147345798
12,12.2,0.140388622,0.13643068,0.149467323,0.131331562,0.132016035,0.138919405,0.11057949,0.11858749,0.127446623,0.127765027,0.126951919,0.13630345
12,11.2,0.132430631,0.128530059,0.139193437,0.12027952,0.122858767,0.128481716,0.088770017,0.102821861,0.110332948,0.109732861,0.120618381,0.124884336
12,10.2,0.117149616,0.112310893,0.10946068,0.104803878,0.098569889,0.101996075,0.054468902,0.072851479,0.086807481,0.086657351,0.085092362,0.096737594
12,9.2,0.061452065,0.067244419,0.072607153,0.063901425,0.062058469,0.06384504,0.053700893,0.027317766,0.028653432,0.034721865,0.035095776,0.046669642
12,8.2,0.009774927,0.012450682,0.011220068,0.031509473,0.0214838,0.017880697,0.053657834,0.027008895,0.037259528,0.047397223,0.033176214,0.043928976
12,7.2,0.05816364,0.058450388,0.057455468,0.065742985,0.059892812,0.06252835,0.078834333,0.069399598,0.069294314,0.077791188,0.067269124,0.074471543
11,6.2,0.101902456,0.093783406,0.084290312,0.09547358,0.103095147,0.101892191,0.098223238,0.10011396,0.104967061,0.069561857,0.101255562,
12,5.1,0.108475619,0.111216165,0.098504155,0.099752911,0.111740704,0.108169111,0.110418236,0.106598749,0.110512191,0.111731815,0.078112582,0.106534946
12,4.1,0.113692422,0.119556671,0.115273663,0.117441173,0.10787296,0.108562178,0.120585636,0.11986766,0.114789425,0.116384092,0.109304332,0.110975912
12,3.1,0.114937456,0.13111922,0.126581433,0.116256377,0.118220451,0.1167383,0.12462413,0.131475739,0.129609069,0.121705941,0.099621753,0.118318706
11,2.2,0.12969503,0.133283319,0.127792646,0.11673369,0.122316171,0.120765005,0.132563241,0.131771998,0.128439507,0.126911015,0.119364536,
12,1.1,0.13333105,0.140365853,0.136754467,0.122088964,0.127563613,0.130176724,0.134846431,0.13219216,0.130378652,0.130234652,0.118462833,0.139654464
