0, 0.1, 111563.05, -6.242793374999991
102, 1.1, 109726.7, -7.8523541499999965
204, 2.2, 106476.85, -10.700847674999991
306, 3.1, 102765.3, -13.954021249999997
408, 4.1, 98724.45, -17.495826275
510, 5.1, 94248.85, -21.418689674999996
612, 6.2, 89513.05, -25.56961837499999
714, 7.2, 84281.5, -30.155071949999993
816, 8.2, 78279.85, -35.41551817499999
918, 9.2, 72055.0, -40.8715992
1020, 10.2, 65148.7, -46.924971150000005
1122, 11.2, 56810.95, -54.233009025
1224, 12.2, 47933.2, -62.0143569
1326, 13.3, 37723.8, -70.962896
1428, 14.2, 25957.25, -81.276277075
1530, 15.3, 10181.55, -95.103678125
1632, 16.3, -1699.4, -105.5173308
1734, 17.3, -17576.65, -119.433740425
1836, 18.3, -34983.75, -134.691063575
1938, 19.3, -53100.95, -150.570789375
1938, 19.3, -53731.6, -151.1235541
1836, 18.3, -37263.35, -136.689132975
1734, 17.3, -20291.6, -121.8133941
1632, 16.3, -4630.6, -108.0865276
1530, 15.3, 10181.55, -95.103678125
1428, 14.2, 23683.65, -83.26908747499999
1326, 13.3, 35257.55, -73.12456412499999
1224, 12.2, 46395.45, -63.362194775
1122, 11.2, 56085.05, -54.869260374999996
1020, 10.2, 64438.05, -47.547855874999996
918, 9.2, 71895.45, -41.011444775
816, 8.2, 78419.35, -35.29324642499999
714, 7.2, 84286.0, -30.151127700000004
612, 6.2, 89812.6, -25.307062799999997
510, 5.1, 94878.8, -20.86653849999999
408, 4.1, 99405.0, -16.899324199999995
306, 3.1, 103678.85, -13.153294674999998
204, 2.2, 107172.6, -10.09102279999999
102, 1.1, 110232.8, -7.408757499999993
