0, 0.1, 108968.75, -8.516697324999996
102, 1.1, 107214.85, -10.053990674999994
204, 2.2, 103931.9, -12.931496350000003
306, 3.1, 100311.3, -16.104952249999997
408, 4.1, 96279.9, -19.63847435000001
510, 5.1, 91905.45, -23.472679775000003
612, 6.2, 87227.15, -27.573209724999998
714, 7.2, 83562.85, -30.784968674999988
816, 8.2, 76162.2, -37.2716384
918, 9.2, 70066.25, -42.614738575
1020, 10.2, 63399.15, -48.458451724999996
1122, 11.2, 55430.6, -55.4428858
1224, 12.2, 46427.55, -63.334059124999996
1326, 13.3, 36127.65, -72.361921475
1428, 14.2, 24753.0, -82.3318022
1530, 15.3, 11903.2, -93.5946519
1632, 16.3, -2231.85, -105.984023225
1734, 17.3, -17099.25, -119.015299325
1734, 17.3, -17319.4, -119.2082608
1632, 16.3, -3422.3, -107.02745265
1530, 15.3, 10042.4, -95.2256431
1428, 14.2, 23046.45, -83.827593275
1326, 13.3, 34634.0, -73.6711057
1224, 12.2, 45070.6, -64.5234258
1122, 11.2, 54356.35, -56.384465925
1020, 10.2, 62939.65, -48.861203474999996
918, 9.2, 69967.15, -42.701599725
816, 8.2, 76505.8, -36.970473
714, 7.2, 82276.4, -31.91254210000001
612, 6.2, 87461.4, -27.367889599999998
510, 5.1, 92485.2, -22.964528900000005
408, 4.1, 96904.45, -19.091056275
306, 3.1, 100827.15, -15.652809724999997
204, 2.2, 104485.15, -12.44657272500001
102, 1.1, 107504.7, -9.799937150000005
