0, 0.1, 110088.8, -7.534973499999992
102, 1.1, 108156.15, -9.228941225
204, 2.2, 104917.75, -12.067398824999998
306, 3.1, 101499.5, -15.063494950000006
408, 4.1, 97539.65, -18.534303475
510, 5.1, 93118.15, -22.409748225
612, 6.2, 88273.55, -26.65604012499999
714, 7.2, 83018.05, -31.262485874999996
816, 8.2, 77401.65, -36.18526047500001
918, 9.2, 71100.95, -41.707824025
1020, 10.2, 64070.8, -47.869750499999995
1122, 11.2, 55867.6, -55.0598553
1224, 12.2, 46913.55, -62.908080125
1326, 13.3, 36615.45, -71.934364775
1428, 14.2, 24728.35, -82.353407925
1530, 15.3, 11457.5, -93.98530794999999
1632, 16.3, -1741.0, -105.5537932
1734, 17.3, -17171.2, -119.0783635
1836, 18.3, -34623.3, -134.37512915
1938, 19.3, -52633.75, -150.16128857500001
1938, 19.3, -53817.8, -151.1991084
1938, 19.3, -53728.15, -151.120530175
1836, 18.3, -37553.65, -136.943580925
1734, 17.3, -20801.3, -122.26014615
1632, 16.3, -5030.4, -108.4369523
1530, 15.3, 9543.2, -95.6631919
1428, 14.2, 22870.2, -83.9820764
1326, 13.3, 35337.2, -73.0547509
1224, 12.2, 46179.1, -63.551825550000004
1122, 11.2, 55688.35, -55.216967925
1020, 10.2, 64338.05, -47.635505875
918, 9.2, 71738.75, -41.148792325
816, 8.2, 78222.45, -35.465829275000004
714, 7.2, 84124.7, -30.292507150000006
612, 6.2, 89894.15, -25.23558422500001
510, 5.1, 94657.9, -21.06015735000001
408, 4.1, 99181.75, -17.095002824999995
306, 3.1, 103323.6, -13.464671299999992
204, 2.2, 107002.3, -10.24029075
102, 1.1, 109962.4, -7.645763100000011

