0, 0.1, 86610.5, -28.113703450000003
102, 1.1, 83455.45, -30.879104775000002
204, 2.2, 80330.1, -33.61847404999999
306, 3.1, 76999.0, -36.538183200000006
408, 4.1, 73136.9, -39.92331385
510, 5.1, 68801.7, -43.72311665
612, 6.2, 64074.5, -47.86650745
714, 7.2, 59611.3, -51.778502249999995
816, 8.2, 54990.25, -55.828852575
918, 9.2, 49013.25, -61.067693075
1020, 10.2, 42953.3, -66.37923925
1122, 11.2, 36024.95, -72.451938025
1224, 12.2, 28467.0, -79.0764812
1122, 11.2, 36257.1, -72.24845855000001
1020, 10.2, 43196.85, -66.165767675
918, 9.2, 48997.7, -61.081322650000004
816, 8.2, 54901.1, -55.90699255
714, 7.2, 60054.95, -51.389643025000005
612, 6.2, 64546.2, -47.4530624
510, 5.1, 68694.9, -43.81672685
408, 4.1, 73413.45, -39.680917775
306, 3.1, 77397.05, -36.189292374999994
204, 2.2, 80644.45, -33.342946275
102, 1.1, 83669.85, -30.691183174999992
