0, 0.1, 102714.75, -13.998328325000003
102, 1.1, 101083.7, -15.427943650000003
204, 2.2, 98367.15, -17.808999725000007
306, 3.1, 95258.95, -20.53333702500001
408, 4.1, 92018.0, -23.374029699999994
510, 5.1, 88497.6, -26.459660299999996
612, 6.2, 84808.05, -29.693550875
714, 7.2, 80956.35, -33.06956592499999
816, 8.2, 76891.55, -36.632363125
918, 9.2, 72585.3, -40.40679125
1020, 10.2, 67897.2, -44.5159109
1122, 11.2, 62832.4, -48.9552081
1224, 12.2, 57741.65, -53.417250474999996
1326, 13.3, 52286.45, -58.198733275
1428, 14.2, 46393.15, -63.364210725
1530, 15.3, 39997.2, -68.9702609
1632, 16.3, 33253.7, -74.88093865
1734, 17.3, 25979.6, -81.2566873
1836, 18.3, 17284.5, -88.87794245
1938, 19.3, 8674.5, -96.42460745
2040, 20.3, 487.65, -103.600381475
2142, 21.3, -8702.1, -111.65519735
2244, 22.3, -18680.4, -120.4011773
2346, 23.3, -28945.2, -129.3982745
2448, 24.4, -39800.9, -138.91329555
2550, 25.4, -50908.9, -148.64945755
2448, 24.4, -41704.0, -140.5813627
2346, 23.3, -31836.55, -131.932542775
2244, 22.3, -21846.6, -123.1763516
2142, 21.3, -11744.4, -114.3217733
2040, 20.3, -2017.85, -105.796452225
1938, 19.3, 7208.1, -97.70990705
1836, 18.3, 15882.35, -90.106926925
1734, 17.3, 24115.0, -82.8910092
1632, 16.3, 31744.85, -76.203445675
1530, 15.3, 39053.3, -69.79758924999999
1428, 14.2, 45909.1, -63.78848055
1326, 13.3, 52152.9, -58.315789849999994
1224, 12.2, 57865.6, -53.3086083
1122, 11.2, 63194.0, -48.6382657
1020, 10.2, 68373.0, -44.0988722
918, 9.2, 73232.3, -39.83969574999999
816, 8.2, 77811.05, -35.826421374999995
714, 7.2, 81939.3, -32.20801025
612, 6.2, 85798.55, -28.825377625
510, 5.1, 89526.6, -25.557741799999988
408, 4.1, 93072.0, -22.4501987
306, 3.1, 96181.3, -19.724897249999998
204, 2.2, 98959.05, -17.290199375
102, 1.1, 101502.45, -15.060909275
