0, 0.1, 115241.0, -3.0190702000000016
102, 1.1, 112322.15, -5.577442224999999
204, 2.2, 108597.75, -8.841878824999995
306, 3.1, 103634.75, -13.191948324999998
408, 4.1, 97911.05, -18.208771374999998
510, 5.1, 91687.35, -23.663844424999994
612, 6.2, 85476.9, -29.107303850000008
714, 7.2, 79288.9, -34.53108585000001
816, 8.2, 73143.3, -39.91770425
918, 9.2, 66862.45, -45.422869275000004
1020, 10.2, 60814.4, -50.7239851
1122, 11.2, 54063.2, -56.6414119
1224, 12.2, 47289.95, -62.578165525
1326, 13.3, 40533.6, -68.5001063
1428, 14.2, 34001.7, -74.22531665
1530, 15.3, 27102.95, -80.272071025
1632, 16.3, 20348.7, -86.19217115000001
1734, 17.3, 13010.0, -92.6245417
1836, 18.3, 5390.0, -99.3034717
1938, 19.3, -1987.45, -105.769806625
2040, 20.3, -9520.85, -112.372831725
2142, 21.3, -18309.05, -120.075689025
2244, 22.3, -26865.05, -127.57502302500001
2346, 23.3, -37568.9, -136.95694755
2448, 24.4, -48145.45, -146.227293625
2550, 25.4, -58383.45, -155.200900625
2448, 24.4, -49028.1, -147.00093635
2346, 23.3, -39100.1, -138.29904435
2244, 22.3, -28891.3, -129.35103114999998
2142, 21.3, -18250.35, -120.024238475
2040, 20.3, -7087.95, -110.24039487499999
1938, 19.3, 3780.8, -100.7139355
1836, 18.3, 13853.8, -91.884951
1734, 17.3, 23408.15, -83.510563225
1632, 16.3, 32613.35, -75.442205425
1530, 15.3, 41151.2, -67.9587799
1428, 14.2, 49428.2, -60.703989400000005
1326, 13.3, 57066.75, -54.008800324999996
1224, 12.2, 64169.7, -47.78306465
1122, 11.2, 71002.3, -41.794290749999995
1020, 10.2, 77588.2, -36.021749400000004
918, 9.2, 83739.0, -30.6305732
816, 8.2, 89670.7, -25.431438150000005
714, 7.2, 95465.05, -20.352690374999995
612, 6.2, 101221.55, -15.307118125000002
510, 5.1, 106761.1, -10.451702549999993
408, 4.1, 112241.65, -5.6480004750000035
306, 3.1, 116041.35, -2.317563424999989
204, 2.2, 114928.6, -3.2928888
102, 1.1, 116339.65, -2.0561034750000005
