0, 0.1, 115335.35, -2.9363724249999876
102, 1.1, 112585.9, -5.34626535000001
204, 2.2, 108092.8, -9.284467499999991
306, 3.1, 102948.95, -13.793052025000009
408, 4.1, 97933.75, -18.188874825
510, 5.1, 92941.95, -22.56418752500001
612, 6.2, 88274.5, -26.655207450000006
714, 7.2, 82900.85, -31.365211674999998
816, 8.2, 76706.4, -36.794647100000006
918, 9.2, 69649.55, -42.97997612499999
1020, 10.2, 62046.6, -49.6439618
1122, 11.2, 52846.15, -57.708156224999996
1224, 12.2, 42707.95, -66.594288525
1326, 13.3, 29578.65, -78.102119975
1428, 14.2, 13206.6, -92.4522218
1530, 15.3, -7079.45, -110.232944625
1530, 15.3, -7523.9, -110.62250505
1428, 14.2, 10974.75, -94.40843832499999
1326, 13.3, 27492.55, -79.930586625
1224, 12.2, 41416.1, -67.72659505
1122, 11.2, 52746.05, -57.795893875
1020, 10.2, 62191.1, -49.51730755
918, 9.2, 69987.25, -42.683982074999996
816, 8.2, 76706.65, -36.794427975000005
714, 7.2, 83050.85, -31.23373667499999
612, 6.2, 88893.5, -26.112653949999995
510, 5.1, 94096.75, -21.552005324999996
408, 4.1, 99871.7, -16.490261650000008
306, 3.1, 105372.2, -11.669073400000002
204, 2.2, 110461.75, -7.208082825000005
102, 1.1, 114112.4, -4.0082881000000015
