0, 0.1, 116424.2, -1.9819954000000024
102, 1.1, 116182.55, -2.193801624999992
204, 2.2, 113953.15, -4.147870725000004
306, 3.1, 109845.3, -7.748401250000001
408, 4.1, 104023.35, -12.85134042499999
510, 5.1, 98080.4, -18.0603361
612, 6.2, 91811.7, -23.554851650000003
714, 7.2, 85355.5, -29.213710949999992
816, 8.2, 79353.85, -34.47415717499999
918, 9.2, 72832.7, -40.18994515
1020, 10.2, 66133.65, -46.061662475000006
1122, 11.2, 58863.6, -52.433861300000004
1224, 12.2, 52032.75, -58.421101325
1326, 13.3, 44409.4, -65.1029676
1428, 14.2, 36527.9, -72.01110234999999
1530, 15.3, 28659.45, -78.907798775
1632, 16.3, 20725.6, -85.8618183
1734, 17.3, 13059.35, -92.581286425
1836, 18.3, 5472.65, -99.231028975
1938, 19.3, -2313.65, -106.055720925
2040, 20.3, -8485.25, -111.465128325
2142, 21.3, -19531.75, -121.147385575
2244, 22.3, -28099.25, -128.656799325
2346, 23.3, -37668.35, -137.044115475
2448, 24.4, -47030.9, -145.25039055
2550, 25.4, -58474.55, -155.280749775
2448, 24.4, -48653.7, -146.67277475
2346, 23.3, -38532.3, -137.80136765
2244, 22.3, -28253.85, -128.792306225
2142, 21.3, -18059.1, -119.85660785
2040, 20.3, -6838.9, -110.02210255
1938, 19.3, 3733.35, -100.755525425
1836, 18.3, 13905.45, -91.839679775
1734, 17.3, 23706.1, -83.24941005
1632, 16.3, 32525.55, -75.51916212500001
1530, 15.3, 41410.7, -67.73132815
1428, 14.2, 49807.2, -60.3717959
1326, 13.3, 57281.8, -53.820308999999995
1224, 12.2, 64350.5, -47.62459345
1122, 11.2, 71070.1, -41.73486404999999
1020, 10.2, 77655.35, -35.96289242499999
918, 9.2, 83817.45, -30.561811774999995
816, 8.2, 89877.75, -25.249958824999993
714, 7.2, 95578.9, -20.252900850000003
612, 6.2, 101136.05, -15.382058874999998
510, 5.1, 106684.05, -10.51923687499999
408, 4.1, 112211.3, -5.674602249999992
306, 3.1, 116083.1, -2.2809695499999947
204, 2.2, 116394.5, -2.00802745
102, 1.1, 116459.4, -1.9511426000000114
