0, 0.1, 109817.95, -7.772373525000006
102, 1.1, 106503.4, -10.677576600000009
204, 2.2, 101535.7, -15.031765649999997
306, 3.1, 96104.5, -19.792212449999994
408, 4.1, 90278.2, -24.898964399999997
510, 5.1, 84312.55, -30.127856624999993
612, 6.2, 78549.5, -35.17916995
714, 7.2, 72187.95, -40.755068525
816, 8.2, 65821.6, -46.33517429999999
918, 9.2, 59383.95, -51.977774525
1020, 10.2, 52651.65, -57.878635474999996
1122, 11.2, 45478.25, -64.16612057500001
1224, 12.2, 38186.0, -70.5577777
1326, 13.3, 30436.25, -77.350433575
1428, 14.2, 22653.2, -84.1722769
1530, 15.3, 14448.65, -91.363564975
1632, 16.3, 6972.95, -97.916016025
1734, 17.3, 426.6, -103.6538918
1836, 18.3, -6377.95, -109.618079875
1938, 19.3, -13574.4, -115.9257683
2040, 20.3, -21088.15, -122.511570175
2142, 21.3, -28310.9, -128.84231055
2244, 22.3, -35355.25, -135.016683325
2346, 23.3, -43048.85, -141.760123725
2244, 22.3, -43946.7, -142.54708925
2142, 21.3, -33476.45, -133.369915125
2040, 20.3, -23067.5, -124.24647045
1938, 19.3, -1658.0, -105.4810437
1836, 18.3, 8418.1, -96.64934205
1734, 17.3, 18634.95, -87.694273025
1632, 16.3, 28152.1, -79.35249105
1530, 15.3, 37171.05, -71.44738137499999
1428, 14.2, 45998.6, -63.7100338
1326, 13.3, 54317.55, -56.418474124999996
1224, 12.2, 61749.0, -49.9048082
1122, 11.2, 68737.8, -43.77912499999999
1020, 10.2, 75093.3, -38.20852925
918, 9.2, 81273.55, -32.791540125
816, 8.2, 87246.15, -27.55655622500001
714, 7.2, 92904.85, -22.596705674999995
612, 6.2, 98558.9, -17.640930850000004
510, 5.1, 103811.55, -13.036983124999992
408, 4.1, 108782.3, -8.68012075
306, 3.1, 113721.35, -4.351043425
204, 2.2, 116263.25, -2.123068075000006
102, 1.1, 116410.55, -1.9939596250000022
