13.8, 6671.2, 6
26.2,  11142.2, 9
31.0,  16003.4,  13
41.4, 22775.4, 18
53.1,  34056.0,  26
62.1,  44045.6,  34
75.2,  71203.8,  54
84.1, 99001.4, 75
94.5,  144060.0,  109
116.5,  345490.4,  260 
129.6, 355513.9,  267 
